AG-913-I09_00927	Q4FLT5	86.8	152	152	152	100	100	3.57e-90	261
AG-913-I09_01053	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-913-I09_01054	Q4FPE9	88.5	244	243	244	100	100	2.11e-145	409
AG-913-I09_01126	Q4FN45	95.1	41	41	41	100	100	1.52e-18	72.4
AG-913-I09_01242	Q4FN21	86.6	440	448	446	98.2	98.7	2.46e-177	506
AG-913-I09_01275	Q4FLM4	86.7	218	219	226	99.5	96.5	2.05e-137	387
AG-913-I09_01279	Q4FLM8	92.6	122	122	122	100	100	1.18e-76	225
AG-913-I09_01290	Q4FLN9	88.2	127	127	127	100	100	1.64e-74	220
AG-913-I09_01291	Q4FLP0	85.3	136	145	150	93.8	90.7	8.43e-73	217
AG-913-I09_01292	Q4FLP1	90.9	342	342	342	100	100	3.71e-218	601
AG-913-I09_01310	Q6D4Q8	94.7	19	840	155	2.3	12.3	5.25e-05	47.8
AG-913-I09_01315	Q4FN06	85.8	359	361	360	99.4	99.7	1.22e-230	634
AG-913-I09_01321	Q4FLK5	90.4	396	396	396	100	100	8.51e-265	723
AG-913-I09_01358	Q4FLQ4	88.2	313	319	313	97.8	100	1.09e-197	547
AG-913-I14_00042	Q4FP38	89.2	471	472	472	99.8	99.6	3.74e-302	824
AG-913-I14_00355	Q4FLM5	85.1	134	134	136	100	98.5	1.11e-78	231
AG-913-I14_00363	Q4FLL7	89.2	102	102	102	100	100	1.35e-59	180
AG-913-I14_00366	Q4FLL4	91.1	123	123	123	100	100	3.64e-76	224
AG-913-I14_00376	Q4FLK5	85.5	399	399	396	100	100	1.80e-253	695
AG-913-I14_00577	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-913-I14_00617	Q4FPA6	86.2	94	98	96	95.9	97.9	1.45e-54	167
AG-913-I14_00899	Q4FM90	88.1	168	178	173	94.4	97.1	2.74e-110	314
AG-913-I14_00976	Q4FM19	88.5	572	572	572	100	100	0.0	1016
AG-913-I14_00986	Q4FM05	86.7	45	65	66	69.2	68.2	2.61e-18	73.6
AG-913-I14_01140	Q4FN21	90.5	253	254	446	99.6	56.7	4.92e-63	206
AG-913-L03_00067	Q4FMP0	86.9	260	260	257	100	100	2.04e-155	435
AG-913-L03_00093	Q4FMR6	89.9	89	90	92	97.8	96.7	1.37e-47	149
AG-913-L03_00206	Q4FPN3	87.7	146	152	155	96.1	94.2	9.70e-91	263
AG-913-L03_00250	Q4FPG2	86.7	158	158	158	100	100	1.43e-92	268
AG-913-L03_00264	Q4FPE9	90.6	244	244	244	100	100	1.77e-151	424
AG-913-L03_00265	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-913-L03_00281	Q4FPD2	85.1	303	303	303	100	100	7.95e-182	506
AG-913-L03_00303	Q4FPA6	95.8	96	96	96	100	100	9.05e-62	185
AG-913-L03_00304	Q4FPA5	90.8	533	554	554	96.2	96.2	0.0	922
AG-913-L03_00381	Q4FP47	95.2	84	84	84	100	100	2.60e-51	158
AG-913-L03_00390	Q4FP38	94.3	472	472	472	100	100	0.0	870
AG-913-L03_00391	Q4FP37	86.6	291	290	291	100	100	2.33e-170	476
AG-913-L03_00392	Q4FP36	93.0	511	511	511	100	100	0.0	919
AG-913-L03_00400	Q4FP29	90.2	386	386	386	100	100	1.02e-244	672
AG-913-L03_00401	Q4FP28	93.4	320	320	320	100	100	1.26e-214	590
AG-913-L03_00413	Q4FM94	88.7	203	203	203	100	100	1.50e-125	355
AG-913-L03_00419	Q4FM91	92.6	122	122	122	100	100	5.00e-78	228
AG-913-L03_00420	Q4FM90	91.8	171	171	173	100	98.8	5.73e-117	331
AG-913-L03_00422	Q4FM88	92.1	391	391	391	100	100	8.36e-274	746
AG-913-L03_00426	Q4FM84	91.9	332	332	332	100	100	2.84e-217	598
AG-913-L03_00427	Q4FM83	89.3	150	150	161	100	93.2	1.62e-76	227
AG-913-L03_00455	Q4FM55	92.0	225	225	225	100	100	6.76e-142	398
AG-913-L03_00463	Q4FM39	89.8	538	538	538	100	100	0.0	979
AG-913-L03_00465	Q4FM37	85.6	418	418	418	100	100	1.37e-249	687
AG-913-L03_00467	Q4FM35	86.8	304	306	308	99.3	98.7	7.30e-196	541
AG-913-L03_00485	Q4FM19	88.8	572	572	572	100	100	0.0	1026
AG-913-L03_00593	Q4FLU5	85.0	60	60	60	100	100	1.37e-31	106
AG-913-L03_00603	Q4FLT5	92.8	152	152	152	100	100	9.92e-97	278
AG-913-L03_00604	Q4FLT4	91.3	435	435	436	100	99.8	3.54e-293	798
AG-913-L03_00616	Q4FLS2	89.7	156	156	156	100	100	3.15e-95	275
AG-913-L03_00617	Q4FLS1	85.3	292	293	293	99.7	99.7	5.86e-179	498
AG-913-L03_00629	Q4FLQ7	88.5	485	485	485	100	100	4.69e-314	855
AG-913-L03_00632	Q4FLQ4	91.1	313	326	313	96.0	100	3.62e-207	571
AG-913-L03_00646	Q4FLP2	89.0	145	143	145	100	100	3.73e-79	233
AG-913-L03_00647	Q4FLP1	93.0	342	342	342	100	100	7.67e-227	623
AG-913-L03_00648	Q4FLP0	91.3	150	149	150	100	100	1.68e-80	237
AG-913-L03_00649	Q4FLN9	91.3	127	127	127	100	100	7.53e-80	233
AG-913-L03_00656	Q4FLN2	86.3	131	131	131	100	100	2.79e-77	227
AG-913-L03_00657	Q4FLN1	88.1	101	101	101	100	100	1.58e-53	165
AG-913-L03_00659	Q4FLM9	87.8	82	81	82	100	100	2.01e-38	125
AG-913-L03_00660	Q4FLM8	95.9	122	122	122	100	100	5.84e-77	226
AG-913-L03_00661	Q4FLM7	85.9	78	78	78	100	100	4.90e-42	134
AG-913-L03_00662	Q4FLM6	87.3	63	63	63	100	100	1.39e-30	104
AG-913-L03_00663	Q4FLM5	88.2	136	136	136	100	100	3.21e-83	243
AG-913-L03_00664	Q4FLM4	92.5	226	226	226	100	100	5.22e-151	421
AG-913-L03_00667	Q4FLM1	87.1	280	279	281	100	99.6	1.20e-176	491
AG-913-L03_00668	Q4FLM0	87.6	97	97	97	100	100	3.26e-51	159
AG-913-L03_00669	Q4FLL9	85.4	206	207	207	99.5	99.5	4.17e-118	337
AG-913-L03_00670	Q4FLL8	85.2	236	236	236	100	100	8.61e-139	391
AG-913-L03_00671	Q4FLL7	96.1	102	102	102	100	100	7.20e-64	191
AG-913-L03_00672	Q4FLL6	90.2	692	692	692	100	100	0.0	1259
AG-913-L03_00673	Q4FLL5	87.2	156	156	156	100	100	4.29e-93	269
AG-913-L03_00674	Q4FLL4	98.4	123	123	123	100	100	3.94e-80	234
AG-913-L03_00675	Q4FLL3	90.6	1390	1390	1389	99.9	100	0.0	2482
AG-913-L03_00676	Q4FLL2	89.3	1363	1362	1363	100	100	0.0	2393
AG-913-L03_00677	Q4FLL1	86.0	121	121	121	100	100	1.59e-60	184
AG-913-L03_00683	Q4FLK5	94.4	396	396	396	100	100	2.60e-275	750
AG-913-L03_00704	Q4FLJ7	92.3	260	261	260	99.6	100	6.50e-169	469
AG-913-L03_00707	Q4FLJ4	86.4	728	730	730	99.7	99.7	0.0	1279
AG-913-L03_00727	Q4FNH3	90.7	601	603	602	99.7	99.8	0.0	1095
AG-913-L03_00729	Q4FNH5	85.6	355	355	355	100	100	9.72e-232	636
AG-913-L03_00730	Q4FNH6	91.5	118	118	118	100	100	7.80e-71	210
AG-913-L03_00731	Q4FNH7	92.6	68	68	68	100	100	1.08e-36	120
AG-913-L03_00733	Q4FNH9	87.8	638	638	638	100	100	0.0	1165
AG-913-L03_00782	Q4FNM6	90.4	688	692	690	99.4	99.7	0.0	1206
AG-913-L03_00783	Q4FNM7	87.8	82	82	82	100	100	2.27e-42	135
AG-913-L03_00787	Q4FNN1	89.4	388	388	389	100	99.7	1.62e-256	702
AG-913-L03_00805	Q4FNP9	90.9	638	641	647	99.5	98.5	0.0	1097
AG-913-L03_00824	Q4FNR6	86.4	623	623	623	100	100	0.0	1073
AG-913-L03_00845	Q4FNT4	92.3	196	196	196	100	100	3.21e-128	361
AG-913-L03_00846	Q4FNT5	89.9	208	208	208	100	100	3.84e-135	380
AG-913-L03_00848	Q4FNT6	85.1	241	241	239	100	100	3.44e-147	413
AG-913-L03_00849	Q4FNT7	90.4	251	251	251	100	100	3.00e-167	464
AG-913-L03_00876	Q4FNW1	86.8	280	281	281	99.6	99.6	1.58e-177	493
AG-913-L03_00933	Q4FP15	85.4	41	41	467	100	8.8	2.41e-18	78.6
AG-913-L03_00934	Q4FP15	91.0	368	368	467	100	78.8	4.23e-245	675
AG-913-L03_00950	B6BQB2	93.2	443	443	444	100	99.8	0.0	882
AG-913-L03_00953	Q4FL38	85.1	717	717	717	100	100	0.0	1226
AG-913-L03_00954	Q4FL37	86.0	336	342	341	98.0	98.5	3.70e-204	565
AG-913-L03_00957	Q4FL33	88.6	316	315	314	100	100	6.92e-207	570
AG-913-L03_01039	Q4FPQ6	85.8	338	340	337	99.4	100	8.70e-213	587
AG-913-L03_01057	Q4FN06	90.3	360	360	360	100	100	4.19e-240	658
AG-913-L03_01058	Q4FN07	85.4	636	638	637	99.7	99.8	0.0	1093
AG-913-L03_01067	Q4FN13	90.5	430	430	430	100	100	6.06e-289	787
AG-913-L03_01075	Q4FN21	87.4	446	446	446	100	100	2.06e-185	526
AG-913-L03_01092	Q4FN38	90.7	75	76	76	98.7	98.7	9.61e-48	148
AG-913-L03_01094	Q4FN40	90.6	64	66	64	97.0	100	4.81e-32	108
AG-913-L03_01101	Q4FN45	95.1	41	41	41	100	100	9.14e-20	75.5
AG-913-L03_01131	Q4FMG5	92.0	264	265	265	99.6	99.6	2.10e-174	484
AG-913-L03_01281	Q4FNA8	86.7	203	203	203	100	100	1.01e-123	350
AG-913-L03_01289	Q4FNA0	87.6	363	365	366	99.5	99.2	1.40e-227	627
AG-913-M13_00098	Q4FLU5	88.3	60	60	60	100	100	8.24e-33	109
AG-913-M13_00108	Q4FLT5	88.8	152	152	152	100	100	1.30e-92	268
AG-913-M13_00109	Q4FLT4	90.6	435	435	436	100	99.8	6.83e-291	793
AG-913-M13_00121	Q4FLS2	90.4	156	156	156	100	100	1.10e-95	276
AG-913-M13_00136	Q4FLQ7	89.1	485	485	485	100	100	8.50e-317	862
AG-913-M13_00139	Q4FLQ4	91.4	313	313	313	100	100	1.84e-208	574
AG-913-M13_00151	Q4FLP2	87.6	145	143	145	100	100	6.18e-78	230
AG-913-M13_00152	Q4FLP1	92.1	342	342	342	100	100	1.09e-226	622
AG-913-M13_00153	Q4FLP0	86.7	150	149	150	100	100	6.25e-76	225
AG-913-M13_00154	Q4FLN9	91.3	127	127	127	100	100	7.53e-80	233
AG-913-M13_00158	Q4FLN5	85.0	167	171	170	97.7	98.2	2.29e-95	276
AG-913-M13_00161	Q4FLN2	86.3	131	131	131	100	100	6.84e-78	229
AG-913-M13_00162	Q4FLN1	87.1	101	101	101	100	100	1.58e-53	165
AG-913-M13_00164	Q4FLM9	87.8	82	81	82	100	100	9.96e-39	126
AG-913-M13_00165	Q4FLM8	95.1	122	122	122	100	100	1.68e-76	224
AG-913-M13_00166	Q4FLM7	87.2	78	78	78	100	100	1.71e-42	135
AG-913-M13_00167	Q4FLM6	85.7	63	63	63	100	100	2.80e-30	103
AG-913-M13_00168	Q4FLM5	89.7	136	136	136	100	100	9.59e-85	246
AG-913-M13_00169	Q4FLM4	93.8	225	225	226	100	99.6	1.50e-152	425
AG-913-M13_00172	Q4FLM1	87.1	280	279	281	100	99.6	4.87e-176	489
AG-913-M13_00174	Q4FLL9	85.5	207	207	207	100	100	4.17e-118	337
AG-913-M13_00175	Q4FLL8	86.0	236	236	236	100	100	1.05e-139	394
AG-913-M13_00176	Q4FLL7	96.1	102	102	102	100	100	7.20e-64	191
AG-913-M13_00177	Q4FLL6	90.8	692	692	692	100	100	0.0	1267
AG-913-M13_00178	Q4FLL5	87.2	156	156	156	100	100	4.29e-93	269
AG-913-M13_00179	Q4FLL4	96.7	123	123	123	100	100	1.13e-79	233
AG-913-M13_00180	Q4FLL3	91.0	1390	1390	1389	99.9	100	0.0	2491
AG-913-M13_00181	Q4FLL2	89.4	1363	1362	1363	100	100	0.0	2400
AG-913-M13_00182	Q4FLL1	86.0	121	121	121	100	100	6.48e-60	182
AG-913-M13_00189	Q4FLK5	94.2	396	396	396	100	100	7.45e-275	749
AG-913-M13_00209	Q4FLJ4	86.4	728	730	730	99.7	99.7	0.0	1278
AG-913-M13_00258	Q4FN45	95.1	41	41	41	100	100	9.14e-20	75.5
AG-913-M13_00265	Q4FN40	92.1	63	70	64	90.0	98.4	6.65e-31	105
AG-913-M13_00285	Q4FN21	87.9	446	446	446	100	100	3.59e-186	528
AG-913-M13_00293	Q4FN13	90.0	430	430	430	100	100	2.58e-290	791
AG-913-M13_00303	Q4FN06	90.5	359	360	360	99.7	99.7	2.17e-242	664
AG-913-M13_00321	Q4FPQ6	85.5	338	338	337	100	100	1.62e-212	586
AG-913-M13_00457	Q4FPN3	90.3	155	155	155	100	100	1.06e-97	281
AG-913-M13_00502	Q4FPG2	86.7	158	158	158	100	100	4.98e-93	269
AG-913-M13_00516	Q4FPE9	90.6	244	244	244	100	100	1.77e-151	424
AG-913-M13_00517	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-913-M13_00533	Q4FPD2	85.5	303	303	303	100	100	6.82e-183	508
AG-913-M13_00560	Q4FNP9	91.1	638	641	647	99.5	98.5	0.0	1099
AG-913-M13_00578	Q4FNN1	87.9	389	389	389	100	100	3.40e-256	701
AG-913-M13_00582	Q4FNM7	87.8	82	82	82	100	100	2.27e-42	135
AG-913-M13_00583	Q4FNM6	91.3	690	690	690	100	100	0.0	1214
AG-913-M13_00632	Q4FNH9	87.6	638	638	638	100	100	0.0	1163
AG-913-M13_00634	Q4FNH7	91.2	68	68	68	100	100	3.10e-36	119
AG-913-M13_00635	Q4FNH6	89.8	118	118	118	100	100	2.61e-69	206
AG-913-M13_00636	Q4FNH5	85.6	355	355	355	100	100	4.82e-232	637
AG-913-M13_00638	Q4FNH3	89.9	602	602	602	100	100	0.0	1084
AG-913-M13_00804	Q4FMR6	86.5	89	90	92	97.8	96.7	1.08e-44	142
AG-913-M13_00830	Q4FMP0	87.7	260	260	257	100	100	8.68e-157	439
AG-913-M13_00839	Q4FMH0	87.8	427	428	428	99.8	99.8	6.58e-276	754
AG-913-M13_00877	Q4FMG5	90.9	264	265	265	99.6	99.6	2.86e-172	478
AG-913-M13_00886	Q4FLB9	85.1	175	175	175	100	100	3.79e-103	296
AG-913-M13_00914	Q4FNR6	86.4	623	623	623	100	100	0.0	1079
AG-913-M13_00933	Q4FNT4	91.8	196	196	196	100	100	1.31e-127	360
AG-913-M13_00934	Q4FNT5	86.5	208	208	208	100	100	7.44e-133	374
AG-913-M13_00935	Q4FNT6	88.0	241	241	239	100	100	9.21e-152	424
AG-913-M13_00936	Q4FNT7	90.8	251	251	251	100	100	1.05e-167	466
AG-913-M13_00961	Q4FNW1	86.4	280	281	281	99.6	99.6	9.12e-177	491
AG-913-M13_00978	Q4FNX4	87.3	395	395	395	100	100	8.96e-255	698
AG-913-M13_01010	Q4FP15	90.4	467	467	467	100	100	3.87e-313	852
AG-913-M13_01011	Q4FP16	85.6	201	201	203	100	99.0	3.25e-124	352
AG-913-M13_01012	Q4FP17	91.8	368	368	368	100	100	5.99e-244	668
AG-913-M13_01023	Q4FP28	93.4	320	320	320	100	100	1.26e-214	590
AG-913-M13_01024	Q4FP29	91.5	386	386	386	100	100	3.21e-248	681
AG-913-M13_01032	Q4FP36	93.0	511	511	511	100	100	0.0	920
AG-913-M13_01033	Q4FP37	87.6	291	290	291	100	100	1.41e-171	479
AG-913-M13_01034	Q4FP38	94.5	472	472	472	100	100	0.0	869
AG-913-M13_01048	Q4FM35	87.8	304	306	308	99.3	98.7	8.90e-197	544
AG-913-M13_01052	Q4FM39	89.4	538	538	538	100	100	0.0	973
AG-913-M13_01060	Q4FM55	92.4	225	225	225	100	100	1.17e-142	400
AG-913-M13_01111	Q4FPA5	91.4	533	553	554	96.4	96.2	0.0	922
AG-913-M13_01112	Q4FPA6	93.8	96	96	96	100	100	3.15e-62	186
AG-913-M13_01126	Q4FMI9	89.6	192	195	193	98.5	99.5	3.88e-119	338
AG-913-M13_01184	Q4FP47	96.4	84	84	84	100	100	2.60e-51	158
AG-913-M13_01228	Q4FM94	88.2	203	203	203	100	100	1.50e-125	355
AG-913-M13_01233	Q4FM91	93.4	122	122	122	100	100	1.23e-78	230
AG-913-M13_01234	Q4FM90	93.0	171	171	173	100	98.8	3.45e-118	334
AG-913-M13_01236	Q4FM88	93.6	391	391	391	100	100	7.48e-277	753
AG-913-N09_00021	Q4FN45	95.1	41	41	41	100	100	1.52e-18	72.4
AG-913-N09_00028	Q4FN38	87.7	73	76	76	96.1	96.1	1.27e-43	138
AG-913-N09_00045	Q4FN21	86.8	440	448	446	98.2	98.7	4.28e-178	508
AG-913-N09_00063	Q4FN06	85.8	359	361	360	99.4	99.7	6.74e-228	627
AG-913-N09_00337	Q4FNP9	89.0	639	640	647	99.5	98.5	0.0	1083
AG-913-N09_00360	Q4FNM6	87.5	689	690	690	99.9	99.9	0.0	1165
AG-913-N09_00416	Q4FNH7	89.7	68	68	68	100	100	5.16e-35	115
AG-913-N09_00417	Q4FNH6	90.7	118	118	118	100	100	1.84e-69	206
AG-913-N09_00420	Q4FNH3	88.8	598	602	602	99.3	99.3	0.0	1073
AG-913-N09_00470	Q4FLT5	86.8	152	152	152	100	100	5.06e-90	261
AG-913-N09_00499	Q4FLQ4	88.5	313	312	313	100	100	7.05e-199	550
AG-913-N09_00512	Q4FLP1	90.1	342	342	342	100	100	1.44e-215	594
AG-913-N09_00513	Q4FLP0	85.3	136	145	150	93.8	90.7	4.18e-73	218
AG-913-N09_00514	Q4FLN9	88.2	127	127	127	100	100	1.15e-74	220
AG-913-N09_00522	Q4FLN1	85.1	101	101	101	100	100	5.29e-52	161
AG-913-N09_00525	Q4FLM8	91.8	122	122	122	100	100	4.81e-76	223
AG-913-N09_00529	Q4FLM4	86.8	219	219	226	100	96.9	1.24e-138	390
AG-913-N09_00536	Q4FLL7	92.2	102	102	102	100	100	1.40e-61	185
AG-913-N09_00537	Q4FLL6	88.7	689	691	692	99.7	99.6	0.0	1226
AG-913-N09_00539	Q4FLL4	95.1	123	123	123	100	100	3.12e-77	226
AG-913-N09_00540	Q4FLL3	87.2	1383	1388	1389	99.6	99.5	0.0	2372
AG-913-N09_00542	Q4FLL1	85.4	123	123	121	100	100	1.02e-52	164
AG-913-N09_00548	Q4FLK5	89.9	396	396	396	100	100	1.72e-264	723
AG-913-N09_00597	Q4FPE9	88.1	244	243	244	100	100	2.11e-145	409
AG-913-N09_00598	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-913-N09_00637	Q4FPA6	96.8	94	97	96	96.9	97.9	3.29e-62	186
AG-913-N09_00638	Q4FPA5	90.4	532	551	554	96.6	96.0	0.0	919
AG-913-N09_00733	Q4FMG5	90.2	264	265	265	99.6	99.6	3.34e-171	476
AG-913-N09_00880	Q4FP17	86.7	368	369	368	99.7	100	3.36e-232	639
AG-913-N09_00897	Q4FM55	89.0	227	245	225	92.7	100	9.69e-138	389
AG-913-N09_01057	Q4FP47	92.9	84	84	84	100	100	4.32e-50	155
AG-913-N09_01066	Q4FP38	93.8	470	473	472	99.4	99.6	0.0	871
AG-913-N09_01068	Q4FP36	88.3	506	506	511	100	99.0	0.0	872
AG-913-N09_01085	Q4FL49	88.3	557	559	561	99.6	99.3	0.0	1012
AG-913-N09_01088	B6BQB2	87.6	443	444	444	99.8	99.8	3.56e-311	845
AG-913-N09_01146	Q4FNX4	85.3	394	394	395	100	99.7	3.90e-251	689
AG-913-N09_01163	Q4FM83	90.7	150	150	161	100	93.2	1.33e-75	225
AG-913-N09_01164	Q4FM84	87.0	332	332	332	100	100	8.86e-205	566
AG-913-O18_00101	Q4FM94	87.6	202	203	203	99.5	99.5	1.56e-127	360
AG-913-O18_00106	Q4FM91	85.2	122	122	122	100	100	1.49e-70	209
AG-913-O18_00107	Q4FM90	90.8	173	173	173	100	100	1.31e-118	335
AG-913-O18_00109	Q4FM88	88.5	391	391	391	100	100	5.52e-263	718
AG-913-O18_00113	Q4FM84	86.3	329	333	332	98.8	99.1	5.57e-206	569
AG-913-O18_00142	Q4FM55	88.9	226	233	225	97.0	100	2.56e-139	392
AG-913-O18_00197	Q4FN45	95.1	41	41	41	100	100	1.52e-18	72.4
AG-913-O18_00204	Q4FN40	93.8	64	68	64	94.1	100	7.43e-32	107
AG-913-O18_00388	Q4FP38	94.3	472	472	472	100	100	0.0	871
AG-913-O18_00389	Q4FP37	90.0	291	291	291	100	100	1.29e-181	504
AG-913-O18_00390	Q4FP36	90.8	511	511	511	100	100	0.0	904
AG-913-O18_00398	Q4FP28	86.9	320	321	320	99.7	100	2.16e-197	546
AG-913-O18_00410	Q4FP15	85.0	467	467	467	100	100	5.44e-297	811
AG-913-O18_00444	Q4FNX4	86.8	394	394	395	100	99.7	2.36e-252	692
AG-913-O18_00477	Q4FNT7	87.6	251	251	251	100	100	1.07e-160	448
AG-913-O18_00478	Q4FNT6	85.9	241	241	239	100	100	6.93e-147	412
AG-913-O18_00480	Q4FNT5	85.1	208	208	208	100	100	1.23e-131	371
AG-913-O18_00481	Q4FNT4	86.2	196	196	196	100	100	1.40e-122	347
AG-913-O18_00520	Q4FNP9	85.1	316	309	647	99.7	48.7	1.29e-169	488
AG-913-O18_00568	Q4FPE9	92.1	239	239	244	100	98.0	3.26e-148	416
AG-913-O18_00569	Q4FPE8	100	75	75	75	100	100	4.15e-35	116
AG-913-O18_00616	Q4FPA6	94.7	94	97	96	96.9	97.9	2.71e-61	184
AG-913-O18_00617	Q4FPA5	88.6	533	551	554	96.7	96.2	0.0	903
AG-913-O18_00636	Q4FLM5	85.1	134	135	136	99.3	98.5	1.21e-80	236
AG-913-O18_00637	Q4FLM4	89.0	219	219	226	100	96.9	1.06e-139	392
AG-913-O18_00644	Q4FLL7	92.2	102	102	102	100	100	6.67e-60	181
AG-913-O18_00645	Q4FLL6	87.5	689	691	692	99.7	99.6	0.0	1222
AG-913-O18_00647	Q4FLL4	92.7	123	123	123	100	100	6.29e-77	226
AG-913-O18_00648	Q4FLL3	87.4	1376	1387	1389	99.2	99.1	0.0	2377
AG-913-O18_00657	Q4FLK5	89.4	396	396	396	100	100	6.68e-262	716
AG-913-O18_00758	Q4FNM6	89.0	688	690	690	99.7	99.7	0.0	1179
AG-913-O18_00813	Q4FNH7	91.2	68	68	68	100	100	8.90e-36	117
AG-913-O18_00814	Q4FNH6	89.0	118	118	118	100	100	5.27e-69	205
AG-913-O18_00817	Q4FNH3	87.8	600	603	602	99.5	99.7	0.0	1068
AG-913-O18_01006	Q4FMS8	85.7	161	161	161	100	100	2.17e-93	270
AG-913-O18_01082	Q4FMG5	91.3	264	265	265	99.6	99.6	2.45e-173	481
AG-913-O18_01112	Q4FLT5	88.8	152	152	152	100	100	1.07e-91	265
AG-913-O18_01113	Q4FLT4	87.6	435	436	436	99.8	99.8	1.26e-284	777
AG-913-O18_01134	Q4FLQ4	89.1	313	313	313	100	100	3.80e-201	555
AG-913-O18_01138	Q4FLQ8	91.4	491	495	492	99.2	99.8	0.0	875
AG-913-O18_01152	Q4FLP1	89.2	342	342	342	100	100	2.78e-213	588
AG-914-A09_00062	Q4FP17	86.1	368	369	368	99.7	100	1.07e-228	630
AG-914-A09_00081	Q4FP36	91.6	509	511	511	99.6	99.6	0.0	906
AG-914-A09_00083	Q4FP38	94.9	472	472	472	100	100	0.0	875
AG-914-A09_00092	Q4FP47	89.3	84	84	84	100	100	8.72e-50	154
AG-914-A09_00151	Q4FNH3	88.4	601	602	602	99.8	99.8	0.0	1071
AG-914-A09_00154	Q4FNH6	86.4	118	118	118	100	100	1.45e-66	199
AG-914-A09_00155	Q4FNH7	92.6	68	68	68	100	100	4.41e-36	118
AG-914-A09_00209	Q4FNM6	87.1	689	690	690	99.9	99.9	0.0	1162
AG-914-A09_00232	Q4FNP9	87.9	637	640	647	99.5	98.5	0.0	1074
AG-914-A09_00296	Q4FPQ6	85.2	338	340	337	99.4	100	2.49e-212	586
AG-914-A09_00367	Q4FM83	87.6	161	161	161	100	100	7.90e-80	236
AG-914-A09_00395	Q4FM55	89.8	225	229	225	97.4	100	2.96e-137	387
AG-914-A09_00425	Q4FM19	85.3	572	572	572	100	100	0.0	987
AG-914-A09_00491	Q4FN40	92.7	55	55	64	100	85.9	4.51e-25	90.1
AG-914-A09_00493	Q4FN38	85.3	75	75	76	100	98.7	1.73e-43	137
AG-914-A09_00510	Q4FN21	88.5	436	449	446	97.1	97.8	4.73e-180	513
AG-914-A09_00715	Q4FMH0	85.7	428	428	428	100	100	2.85e-270	740
AG-914-A09_00721	Q4FMG5	87.9	264	265	265	99.6	99.6	1.07e-167	467
AG-914-A09_00810	Q4FLP1	88.1	193	193	342	100	56.4	9.09e-119	343
AG-914-A09_00822	Q4FLQ4	88.0	308	313	313	98.4	98.4	1.65e-195	541
AG-914-A09_00903	Q4FLT5	86.2	152	152	152	100	100	8.40e-89	258
AG-914-A09_00919	Q4FLK5	87.6	396	396	396	100	100	3.69e-259	709
AG-914-A09_00923	Q4FLK8	88.5	139	142	141	97.9	98.6	1.39e-82	241
AG-914-A09_00928	Q4FLL3	86.3	1391	1389	1389	99.9	100	0.0	2359
AG-914-A09_00929	Q4FLL4	87.8	123	123	123	100	100	3.23e-70	209
AG-914-A09_00963	Q4FPA5	89.9	533	550	554	96.9	96.2	0.0	915
AG-914-A09_00964	Q4FPA6	95.7	94	106	96	88.7	97.9	1.13e-60	183
AG-914-A09_00977	Q4FM94	88.7	203	203	203	100	100	1.56e-127	360
AG-914-A09_00983	Q2K755	85.1	154	173	186	89.0	82.8	2.22e-97	282
AG-914-A09_00985	Q4FM88	88.0	391	391	391	100	100	1.51e-260	712
AG-914-A09_00992	Q4FNT7	86.0	250	251	251	99.6	99.6	3.44e-157	439
AG-914-A09_00996	Q4FNT4	86.2	196	196	196	100	100	5.46e-120	340
AG-914-A09_01037	Q4FPE9	89.8	244	244	244	100	100	3.41e-149	418
AG-914-B14_00006	Q4FNT7	89.2	251	251	251	100	100	3.50e-166	462
AG-914-B14_00007	Q4FNT6	86.3	241	241	239	100	100	1.03e-148	417
AG-914-B14_00009	Q4FNT5	86.5	208	208	208	100	100	3.53e-131	370
AG-914-B14_00010	Q4FNT4	91.8	196	196	196	100	100	6.47e-128	360
AG-914-B14_00029	Q4FNR6	86.8	623	623	623	100	100	0.0	1078
AG-914-B14_00048	Q4FNP9	90.3	638	641	647	99.5	98.5	0.0	1090
AG-914-B14_00066	Q4FNN1	90.0	389	389	389	100	100	1.06e-259	710
AG-914-B14_00070	Q4FNM7	86.6	82	82	82	100	100	4.57e-42	134
AG-914-B14_00071	Q4FNM6	90.6	690	690	690	100	100	0.0	1211
AG-914-B14_00119	Q4FNH9	87.1	638	638	638	100	100	0.0	1157
AG-914-B14_00121	Q4FNH7	92.6	68	68	68	100	100	1.08e-36	120
AG-914-B14_00122	Q4FNH6	91.5	118	118	118	100	100	1.57e-70	209
AG-914-B14_00125	Q4FNH3	90.2	601	601	602	100	99.8	0.0	1092
AG-914-B14_00193	Q4FNA8	87.7	203	203	203	100	100	1.75e-124	352
AG-914-B14_00201	Q4FNA0	87.4	364	364	366	100	99.5	3.86e-227	625
AG-914-B14_00238	Q4FLL4	96.7	123	123	123	100	100	6.55e-79	231
AG-914-B14_00239	Q4FLL5	87.2	156	156	156	100	100	4.29e-93	269
AG-914-B14_00240	Q4FLL6	90.5	692	692	692	100	100	0.0	1264
