OG_ID	pfam	pfam_name	pfam_support	n_genes	pfam_rate
OG0001054	PF02543.18	Carbam_trans_N	378	386	0.9792746113989638
OG0001054	PF16861.8	Carbam_trans_C	378	386	0.9792746113989638
OG0001055	PF01381.25	HTH_3	296	386	0.7668393782383419
OG0001055	PF06114.16	Peptidase_M78	359	386	0.9300518134715026
OG0001055	PF09856.12	ScfRs	379	386	0.9818652849740933
OG0001055	PF12844.10	HTH_19	73	386	0.18911917098445596
OG0001056	PF02668.19	TauD	383	385	0.9948051948051948
OG0001056	PF06155.15	GBBH-like_N	8	385	0.02077922077922078
OG0001057	PF01244.24	Peptidase_M19	384	385	0.9974025974025974
OG0001058	PF00586.27	AIRS	368	383	0.9608355091383812
OG0001058	PF02769.25	AIRS_C	115	383	0.3002610966057441
OG0001059	PF00463.24	ICL	382	382	1
OG0001060	PF12525.11	DUF3726	379	380	0.9973684210526316
OG0001061	PF00893.22	Multi_Drug_Res	379	379	1
OG0001063	PF00389.33	2-Hacid_dh	2	377	0.005305039787798408
OG0001063	PF02348.22	CTP_transf_3	371	377	0.9840848806366048
OG0001063	PF02826.22	2-Hacid_dh_C	6	377	0.015915119363395226
OG0001063	PF13649.9	Methyltransf_25	1	377	0.002652519893899204
OG0001063	PF13847.9	Methyltransf_31	2	377	0.005305039787798408
OG0001064	PF00005.30	ABC_tran	371	376	0.9867021276595744
OG0001064	PF00027.32	cNMP_binding	1	376	0.0026595744680851063
OG0001064	PF00664.26	ABC_membrane	233	376	0.6196808510638298
OG0001065	PF00795.25	CN_hydrolase	372	375	0.992
OG0001066	PF01571.24	GCV_T	368	375	0.9813333333333333
OG0001066	PF08669.14	GCV_T_C	369	375	0.984
OG0001066	PF09347.13	DUF1989	344	375	0.9173333333333333
OG0001068	PF01323.23	DSBA	374	374	1
OG0001069	PF00355.29	Rieske	341	374	0.9117647058823529
OG0001069	PF00848.22	Ring_hydroxyl_A	372	374	0.9946524064171123
OG0001071	PF00892.23	EamA	365	367	0.9945504087193461
OG0001072	PF01451.24	LMWPc	365	367	0.9945504087193461
OG0001073	PF03591.17	AzlC	365	367	0.9945504087193461
OG0001074	PF04268.15	SoxG	183	366	0.5
OG0001076	PF02493.23	MORN	356	363	0.9807162534435262
OG0001077	PF00005.30	ABC_tran	361	361	1
OG0001078	PF00515.31	TPR_1	81	361	0.22437673130193905
OG0001078	PF00685.30	Sulfotransfer_1	5	361	0.013850415512465374
OG0001078	PF04733.17	Coatomer_E	1	361	0.002770083102493075
OG0001078	PF07719.20	TPR_2	22	361	0.060941828254847646
OG0001078	PF13174.9	TPR_6	6	361	0.01662049861495845
OG0001078	PF13176.9	TPR_7	5	361	0.013850415512465374
OG0001078	PF13181.9	TPR_8	224	361	0.6204986149584487
OG0001078	PF13374.9	TPR_10	17	361	0.04709141274238227
OG0001078	PF13414.9	TPR_11	56	361	0.15512465373961218
OG0001078	PF13424.9	TPR_12	32	361	0.0886426592797784
OG0001078	PF13429.9	TPR_15	2	361	0.00554016620498615
OG0001078	PF13431.9	TPR_17	11	361	0.030470914127423823
OG0001078	PF13432.9	TPR_16	6	361	0.01662049861495845
OG0001078	PF13469.9	Sulfotransfer_3	333	361	0.9224376731301939
OG0001078	PF14559.9	TPR_19	32	361	0.0886426592797784
OG0001079	PF00005.30	ABC_tran	360	361	0.997229916897507
OG0001079	PF08352.15	oligo_HPY	298	361	0.8254847645429363
OG0001080	PF00313.25	CSD	359	359	1
OG0001083	PF05437.15	AzlD	358	358	1
OG0001086	PF00909.24	Ammonium_transp	353	354	0.9971751412429378
OG0001088	PF00072.27	Response_reg	4	353	0.0113314447592068
OG0001088	PF00211.23	Guanylate_cyc	7	353	0.019830028328611898
OG0001088	PF00909.24	Ammonium_transp	2	353	0.0056657223796034
OG0001088	PF01590.29	GAF	1	353	0.0028328611898017
OG0001088	PF05226.14	CHASE2	170	353	0.48158640226628896
OG0001088	PF07228.15	SpoIIE	344	353	0.9745042492917847
OG0001088	PF13185.9	GAF_2	159	353	0.45042492917847027
OG0001089	PF01810.21	LysE	352	352	1
OG0001090	PF08943.13	CsiD	348	348	1
OG0001091	PF00480.23	ROK	348	348	1
OG0001092	PF00491.24	Arginase	344	344	1
OG0001093	PF02525.20	Flavodoxin_2	342	344	0.9941860465116279
OG0001094	PF01641.21	SelR	343	343	1
OG0001095	PF07995.14	GSDH	342	343	0.9970845481049563
OG0001096	PF01165.23	Ribosomal_S21	329	342	0.9619883040935673
OG0001097	PF03480.16	DctP	338	339	0.9970501474926253
OG0001097	PF13365.9	Trypsin_2	1	339	0.0029498525073746312
OG0001098	PF02696.17	SelO	337	338	0.9970414201183432
OG0001100	PF13472.9	Lipase_GDSL_2	337	338	0.9970414201183432
OG0001102	PF00311.20	PEPcase	333	335	0.9940298507462687
OG0001104	PF00534.23	Glycos_transf_1	318	332	0.95783132530120485
OG0001104	PF13439.9	Glyco_transf_4	271	332	0.8162650602409639
OG0001104	PF13477.9	Glyco_trans_4_2	9	332	0.02710843373493976
OG0001104	PF13579.9	Glyco_trans_4_4	1	332	0.0030120481927710845
OG0001104	PF13692.9	Glyco_trans_1_4	4	332	0.012048192771084338
OG0001105	PF05721.16	PhyH	327	332	0.9849397590361446
OG0001106	PF00743.22	FMO-like	326	332	0.9819277108433735
OG0001106	PF13738.9	Pyr_redox_3	2	332	0.006024096385542169
OG0001107	PF03328.17	HpcH_HpaI	327	329	0.993920972644377
OG0001108	PF01740.24	STAS	235	329	0.7142857142857143
OG0001108	PF13466.9	STAS_2	93	329	0.2826747720364742
OG0001109	PF02653.19	BPD_transp_2	326	326	1
OG0001110	PF03401.17	TctC	324	324	1
OG0001111	PF00501.31	AMP-binding	324	324	1
OG0001111	PF13193.9	AMP-binding_C	194	324	0.5987654320987654
OG0001111	PF16177.8	ACAS_N	19	324	0.05864197530864197
OG0001112	PF02586.17	SRAP	323	323	1
OG0001113	PF01266.27	DAO	320	322	0.9937888198757764
OG0001114	PF01292.23	Ni_hydr_CYTB	321	321	1
OG0001115	PF01322.23	Cytochrom_C_2	316	318	0.9937106918238994
OG0001116	PF02687.24	FtsX	278	318	0.8742138364779874
OG0001116	PF12704.10	MacB_PCD	213	318	0.6698113207547169
OG0001117	PF00370.24	FGGY_N	311	316	0.9841772151898734
OG0001117	PF02782.19	FGGY_C	312	316	0.9873417721518988
OG0001118	PF00528.25	BPD_transp_1	315	315	1
OG0001118	PF19300.2	BPD_transp_1_N	300	315	0.9523809523809523
OG0001119	PF00496.25	SBP_bac_5	313	314	0.9968152866242038
OG0001120	PF00535.29	Glycos_transf_2	6	314	0.01910828025477707
OG0001121	PF01547.28	SBP_bac_1	57	313	0.18210862619808307
OG0001121	PF13416.9	SBP_bac_8	135	313	0.43130990415335463
OG0001125	PF08241.15	Methyltransf_11	262	308	0.8506493506493507
OG0001125	PF13489.9	Methyltransf_23	1	308	0.003246753246753247
OG0001125	PF13649.9	Methyltransf_25	31	308	0.10064935064935066
OG0001125	PF13847.9	Methyltransf_31	12	308	0.03896103896103896
OG0001126	PF14099.9	Polysacc_lyase	293	307	0.9543973941368078
OG0001127	PF00005.30	ABC_tran	33	307	0.10749185667752444
OG0001127	PF00528.25	BPD_transp_1	307	307	1
OG0001127	PF08352.15	oligo_HPY	33	307	0.10749185667752444
OG0001127	PF12911.10	OppC_N	219	307	0.7133550488599348
OG0001128	PF01209.21	Ubie_methyltran	1	306	0.0032679738562091504
OG0001128	PF01739.21	CheR	1	306	0.0032679738562091504
OG0001128	PF07021.15	MetW	4	306	0.013071895424836602
OG0001128	PF08241.15	Methyltransf_11	37	306	0.12091503267973856
OG0001128	PF08242.15	Methyltransf_12	1	306	0.0032679738562091504
OG0001128	PF13489.9	Methyltransf_23	68	306	0.2222222222222222
OG0001128	PF13649.9	Methyltransf_25	31	306	0.10130718954248366
OG0001128	PF13847.9	Methyltransf_31	141	306	0.46078431372549017
OG0001129	PF07611.14	DUF1574	2	306	0.006535947712418301
OG0001129	PF13472.9	Lipase_GDSL_2	2	306	0.006535947712418301
OG0001130	PF05145.15	AbrB	304	306	0.9934640522875817
OG0001131	PF00903.28	Glyoxalase	297	305	0.9737704918032787
OG0001131	PF13669.9	Glyoxalase_4	3	305	0.009836065573770493
OG0001134	PF02653.19	BPD_transp_2	297	300	0.99
OG0001134	PF07681.15	DoxX	1	300	0.0033333333333333335
OG0001135	PF16868.8	NMT1_3	297	298	0.9966442953020134
OG0001136	PF00903.28	Glyoxalase	294	298	0.9865771812080537
OG0001137	PF00294.27	PfkB	1	297	0.003367003367003367
OG0001137	PF00908.20	dTDP_sugar_isom	1	297	0.003367003367003367
OG0001137	PF01041.20	DegT_DnrJ_EryC1	1	297	0.003367003367003367
OG0001137	PF08421.14	Methyltransf_13	230	297	0.7744107744107744
OG0001137	PF08484.14	Methyltransf_14	294	297	0.98989898989899
OG0001137	PF13489.9	Methyltransf_23	287	297	0.9663299663299664
OG0001138	PF00584.23	SecE	295	295	1
OG0001139	PF00117.31	GATase	295	295	1
OG0001140	PF07331.14	TctB	293	293	1
OG0001141	PF01370.24	Epimerase	217	290	0.7482758620689656
OG0001141	PF16363.8	GDP_Man_Dehyd	71	290	0.24482758620689654
OG0001142	PF19528.2	DUF6056	2	290	0.006896551724137931
OG0001144	PF07995.14	GSDH	288	289	0.9965397923875432
OG0001146	PF11391.11	DUF2798	288	288	1
OG0001148	PF01925.22	TauE	287	287	1
OG0001149	PF03889.16	ArfA	150	287	0.5226480836236934
OG0001150	PF00141.26	peroxidase	284	287	0.9895470383275261
OG0001151	PF00444.21	Ribosomal_L36	286	286	1
OG0001152	PF08139.15	LPAM_1	3	284	0.01056338028169014
OG0001153	PF06808.15	DctM	280	284	0.9859154929577465
OG0001153	PF11874.11	DUF3394	227	284	0.7992957746478874
OG0001154	PF01261.27	AP_endonuc_2	282	283	0.9964664310954063
OG0001155	PF00296.23	Bac_luciferase	277	280	0.9892857142857143
OG0001156	PF01370.24	Epimerase	271	279	0.9713261648745519
OG0001158	PF14403.9	CP_ATPgrasp_2	277	278	0.9964028776978417
OG0001159	PF01625.24	PMSR	276	276	1
OG0001160	PF00483.26	NTP_transferase	275	275	1
OG0001161	PF04290.15	DctQ	269	273	0.9853479853479854
OG0001162	PF00389.33	2-Hacid_dh	270	272	0.9926470588235294
OG0001162	PF02826.22	2-Hacid_dh_C	271	272	0.9963235294117647
OG0001163	PF03401.17	TctC	268	271	0.988929889298893
OG0001165	PF02668.19	TauD	266	268	0.9925373134328358
OG0001165	PF06155.15	GBBH-like_N	261	268	0.9738805970149254
OG0001166	PF02503.20	PP_kinase	260	267	0.9737827715355806
OG0001166	PF13089.9	PP_kinase_N	256	267	0.9588014981273408
OG0001166	PF13090.9	PP_kinase_C	264	267	0.9887640449438202
OG0001166	PF17941.4	PP_kinase_C_1	259	267	0.9700374531835206
OG0001167	PF02541.19	Ppx-GppA	262	267	0.9812734082397003
OG0001169	PF00300.25	His_Phos_1	255	266	0.9586466165413534
OG0001170	PF01761.23	DHQ_synthase	260	265	0.9811320754716981
OG0001171	PF03601.17	Cons_hypoth698	260	265	0.9811320754716981
OG0001172	PF00149.31	Metallophos	226	265	0.8528301886792453
OG0001172	PF12850.10	Metallophos_2	36	265	0.13584905660377358
OG0001173	PF06808.15	DctM	264	264	1
OG0001174	PF02525.20	Flavodoxin_2	264	264	1
OG0001175	PF00534.23	Glycos_transf_1	252	264	0.9545454545454546
OG0001175	PF13439.9	Glyco_transf_4	68	264	0.25757575757575757
OG0001175	PF13524.9	Glyco_trans_1_2	1	264	0.003787878787878788
OG0001175	PF13692.9	Glyco_trans_1_4	5	264	0.01893939393939394
OG0001176	PF04069.15	OpuAC	262	264	0.9924242424242424
OG0001177	PF04773.16	FecR	181	262	0.6908396946564885
OG0001177	PF05345.15	He_PIG	4	262	0.015267175572519083
OG0001178	PF03092.19	BT1	251	262	0.9580152671755725
OG0001179	PF04290.15	DctQ	260	261	0.9961685823754789
OG0001180	PF00515.31	TPR_1	54	261	0.20689655172413793
OG0001180	PF07719.20	TPR_2	7	261	0.02681992337164751
OG0001180	PF07720.15	TPR_3	1	261	0.0038314176245210726
OG0001180	PF12895.10	ANAPC3	2	261	0.007662835249042145
OG0001180	PF13181.9	TPR_8	59	261	0.2260536398467433
OG0001180	PF13414.9	TPR_11	59	261	0.2260536398467433
OG0001180	PF13424.9	TPR_12	8	261	0.03065134099616858
OG0001180	PF13431.9	TPR_17	2	261	0.007662835249042145
OG0001180	PF13432.9	TPR_16	13	261	0.04980842911877394
OG0001180	PF13844.9	Glyco_transf_41	243	261	0.9310344827586207
OG0001180	PF14559.9	TPR_19	7	261	0.02681992337164751
OG0001181	PF01547.28	SBP_bac_1	25	259	0.09652509652509653
OG0001181	PF13416.9	SBP_bac_8	232	259	0.8957528957528957
OG0001182	PF00482.26	T2SSF	253	258	0.9806201550387597
OG0001183	PF01575.22	MaoC_dehydratas	24	257	0.0933852140077821
OG0001183	PF03328.17	HpcH_HpaI	250	257	0.9727626459143969
OG0001183	PF15617.9	C-C_Bond_Lyase	1	257	0.0038910505836575876
OG0001184	PF00903.28	Glyoxalase	244	256	0.953125
OG0001185	PF07690.19	MFS_1	255	256	0.99609375
OG0001186	PF00106.28	adh_short	251	255	0.984313725490196
OG0001186	PF13561.9	adh_short_C2	3	255	0.011764705882352941
OG0001187	PF07331.14	TctB	254	255	0.996078431372549
OG0001189	PF00535.29	Glycos_transf_2	249	253	0.9841897233201581
OG0001189	PF02698.20	DUF218	1	253	0.003952569169960474
OG0001190	PF01202.25	SKI	1	253	0.003952569169960474
OG0001190	PF01761.23	DHQ_synthase	252	253	0.9960474308300395
OG0001191	PF03009.20	GDPD	251	253	0.9920948616600791
OG0001192	PF00171.25	Aldedh	252	252	1
OG0001193	PF01075.20	Glyco_transf_9	240	250	0.96
OG0001194	PF05610.14	DUF779	250	250	1
OG0001195	PF00437.23	T2SSE	249	250	0.996
OG0001196	PF00535.29	Glycos_transf_2	9	249	0.03614457831325301
OG0001196	PF02348.22	CTP_transf_3	232	249	0.9317269076305221
OG0001196	PF03102.17	NeuB	1	249	0.004016064257028112
OG0001196	PF04101.19	Glyco_tran_28_C	1	249	0.004016064257028112
OG0001196	PF13302.10	Acetyltransf_3	1	249	0.004016064257028112
OG0001197	PF07963.15	N_methyl	114	249	0.4578313253012048
OG0001198	PF00565.20	SNase	244	248	0.9838709677419355
OG0001199	PF06684.14	AA_synth	248	248	1
OG0001200	PF00437.23	T2SSE	246	248	0.9919354838709677
OG0001200	PF05157.18	T2SSE_N	236	248	0.9516129032258065
OG0001201	PF13385.9	Laminin_G_3	58	248	0.23387096774193547
OG0001201	PF13681.9	PilX	4	248	0.016129032258064516
OG0001201	PF14341.9	PilX_N	7	248	0.028225806451612902
OG0001202	PF16363.8	GDP_Man_Dehyd	246	246	1
OG0001203	PF05050.15	Methyltransf_21	243	246	0.9878048780487805
OG0001204	PF00227.29	Proteasome	246	246	1
OG0001206	PF00263.24	Secretin	244	245	0.9959183673469387
OG0001206	PF03958.20	Secretin_N	205	245	0.8367346938775511
OG0001206	PF07660.17	STN	4	245	0.0163265306122449
OG0001207	PF00805.25	Pentapeptide	204	245	0.8326530612244898
OG0001207	PF13599.9	Pentapeptide_4	109	245	0.4448979591836735
OG0001208	PF00589.25	Phage_integrase	1	244	0.004098360655737705
OG0001208	PF05137.16	PilN	168	244	0.6885245901639344
OG0001208	PF11104.11	PilM_2	174	244	0.7131147540983607
OG0001210	PF00535.29	Glycos_transf_2	238	243	0.9794238683127572
OG0001210	PF01370.24	Epimerase	1	243	0.00411522633744856
OG0001210	PF01933.21	CofD	2	243	0.00823045267489712
OG0001210	PF03808.16	Glyco_tran_WecG	18	243	0.07407407407407407
OG0001211	PF02350.22	Epimerase_2	242	243	0.9958847736625515
OG0001213	PF01478.21	Peptidase_A24	242	243	0.9958847736625515
OG0001213	PF06750.16	DiS_P_DiS	212	243	0.8724279835390947
OG0001214	PF02554.17	CstA	8	243	0.03292181069958848
OG0001214	PF07690.19	MFS_1	238	243	0.9794238683127572
OG0001215	PF02558.19	ApbA	239	242	0.987603305785124
OG0001215	PF08546.14	ApbA_C	241	242	0.9958677685950413
OG0001216	PF02574.19	S-methyl_trans	238	241	0.9875518672199171
OG0001217	PF09834.12	DUF2061	230	241	0.9543568464730291
OG0001218	PF01075.20	Glyco_transf_9	238	240	0.9916666666666667
OG0001219	PF07593.15	UnbV_ASPIC	237	240	0.9875
OG0001219	PF13517.9	FG-GAP_3	237	240	0.9875
OG0001221	PF01380.25	SIS	1	238	0.004201680672268907
OG0001221	PF13580.9	SIS_2	234	238	0.9831932773109243
OG0001223	PF13581.9	HATPase_c_2	234	235	0.9957446808510638
OG0001224	PF02653.19	BPD_transp_2	233	234	0.9957264957264957
OG0001224	PF11862.11	DUF3382	35	234	0.14957264957264957
OG0001225	PF02653.19	BPD_transp_2	233	233	1
OG0001226	PF07835.15	COX4_pro_2	233	233	1
OG0001227	PF10277.12	Frag1	1	231	0.004329004329004329
OG0001228	PF04828.17	GFA	229	230	0.9956521739130435
OG0001229	PF00733.24	Asn_synthase	220	229	0.9606986899563319
OG0001229	PF06508.16	QueC	1	229	0.004366812227074236
OG0001229	PF13522.9	GATase_6	4	229	0.017467248908296942
OG0001229	PF13537.9	GATase_7	206	229	0.8995633187772926
OG0001230	PF00781.27	DAGK_cat	225	229	0.982532751091703
OG0001230	PF19279.2	YegS_C	13	229	0.056768558951965066
OG0001231	PF01323.23	DSBA	227	228	0.9956140350877193
OG0001232	PF02915.20	Rubrerythrin	227	227	1
OG0001233	PF00293.31	NUDIX	222	226	0.9823008849557522
OG0001233	PF13090.9	PP_kinase_C	1	226	0.004424778761061947
OG0001234	PF12007.11	DUF3501	226	226	1
OG0001236	PF02719.18	Polysacc_synt_2	225	225	1
OG0001236	PF08485.13	Polysacc_syn_2C	30	225	0.13333333333333333
OG0001237	PF04461.16	DUF520	225	225	1
OG0001238	PF02754.19	CCG	225	225	1
OG0001239	PF00484.22	Pro_CA	51	224	0.22767857142857142
OG0001239	PF20393.1	Pro_CA_2	220	224	0.9821428571428571
OG0001240	PF00528.25	BPD_transp_1	222	222	1
OG0001241	PF00534.23	Glycos_transf_1	1	222	0.0045045045045045045
OG0001241	PF00535.29	Glycos_transf_2	216	222	0.972972972972973
OG0001242	PF00497.23	SBP_bac_3	222	222	1
OG0001243	PF05853.15	BKACE	222	222	1
OG0001244	PF00106.28	adh_short	199	221	0.9004524886877828
OG0001244	PF13561.9	adh_short_C2	22	221	0.09954751131221719
OG0001248	PF02391.20	MoaE	216	216	1
OG0001249	PF01370.24	Epimerase	14	215	0.06511627906976744
OG0001249	PF16363.8	GDP_Man_Dehyd	200	215	0.9302325581395349
OG0001250	PF00994.27	MoCF_biosynth	211	214	0.985981308411215
OG0001252	PF03473.20	MOSC	178	213	0.8356807511737089
OG0001253	PF06844.14	DUF1244	213	213	1
OG0001254	PF02597.23	ThiS	42	212	0.19811320754716982
OG0001255	PF01967.24	MoaC	212	212	1
OG0001256	PF04832.15	SOUL	212	212	1
OG0001257	PF13407.9	Peripla_BP_4	210	211	0.995260663507109
OG0001259	PF00994.27	MoCF_biosynth	202	210	0.9619047619047619
OG0001259	PF02634.18	FdhD-NarQ	1	210	0.004761904761904762
OG0001259	PF03453.20	MoeA_N	200	210	0.9523809523809523
OG0001259	PF03454.18	MoeA_C	200	210	0.9523809523809523
OG0001260	PF19588.2	SxtJ	192	210	0.9142857142857143
OG0001261	PF00202.24	Aminotran_3	1	209	0.004784688995215311
OG0001261	PF00248.24	Aldo_ket_red	85	209	0.40669856459330145
OG0001261	PF00583.28	Acetyltransf_1	3	209	0.014354066985645933
OG0001261	PF01370.24	Epimerase	3	209	0.014354066985645933
OG0001261	PF02348.22	CTP_transf_3	5	209	0.023923444976076555
OG0001261	PF02655.17	ATP-grasp_3	16	209	0.07655502392344497
OG0001261	PF13302.10	Acetyltransf_3	64	209	0.3062200956937799
OG0001261	PF13420.10	Acetyltransf_4	4	209	0.019138755980861243
OG0001261	PF13523.9	Acetyltransf_8	1	209	0.004784688995215311
OG0001261	PF15632.9	ATPgrasp_Ter	16	209	0.07655502392344497
OG0001262	PF01212.24	Beta_elim_lyase	209	209	1
OG0001263	PF01925.22	TauE	207	209	0.9904306220095693
OG0001263	PF11877.11	DUF3397	1	209	0.004784688995215311
OG0001266	PF00092.31	VWA	6	206	0.02912621359223301
OG0001266	PF01011.24	PQQ	3	206	0.014563106796116505
OG0001266	PF01436.24	NHL	2	206	0.009708737864077669
OG0001266	PF05567.14	Neisseria_PilC	195	206	0.9466019417475728
OG0001266	PF17170.7	DUF5128	1	206	0.0048543689320388345
OG0001267	PF00326.24	Peptidase_S9	1	205	0.004878048780487805
OG0001267	PF01738.21	DLH	1	205	0.004878048780487805
OG0001267	PF02230.19	Abhydrolase_2	24	205	0.11707317073170732
OG0001267	PF12146.11	Hydrolase_4	3	205	0.014634146341463415
OG0001268	PF01571.24	GCV_T	200	204	0.9803921568627451
OG0001268	PF08669.14	GCV_T_C	200	204	0.9803921568627451
OG0001269	PF04371.18	PAD_porph	204	204	1
OG0001270	PF12594.11	DUF3764	148	204	0.7254901960784313
OG0001271	PF02475.19	Met_10	2	199	0.010050251256281407
OG0001271	PF05050.15	Methyltransf_21	77	199	0.3869346733668342
OG0001272	PF09084.14	NMT1	1	199	0.005025125628140704
OG0001272	PF13407.9	Peripla_BP_4	198	199	0.9949748743718593
OG0001274	PF11924.11	IAT_beta	194	196	0.9897959183673469
OG0001275	PF06041.14	DUF924	195	195	1
OG0001276	PF08282.15	Hydrolase_3	193	194	0.9948453608247423
OG0001277	PF19451.2	DUF5989	193	193	1
OG0001278	PF02077.18	SURF4	1	193	0.0051813471502590676
OG0001278	PF07681.15	DoxX	191	193	0.9896373056994818
OG0001280	PF00176.26	SNF2-rel_dom	7	190	0.03684210526315789
OG0001280	PF00270.32	DEAD	175	190	0.9210526315789473
OG0001280	PF00271.34	Helicase_C	187	190	0.9842105263157894
OG0001280	PF13091.9	PLDc_2	11	190	0.05789473684210526
OG0001281	PF01204.21	Trehalase	111	190	0.5842105263157895
OG0001281	PF03200.19	Glyco_hydro_63	10	190	0.05263157894736842
OG0001282	PF13473.9	Cupredoxin_1	181	189	0.9576719576719577
OG0001283	PF02754.19	CCG	186	189	0.9841269841269841
OG0001283	PF12838.10	Fer4_7	179	189	0.9470899470899471
OG0001283	PF13534.9	Fer4_17	2	189	0.010582010582010581
OG0001284	PF04575.16	SlipAM	6	189	0.031746031746031744
OG0001284	PF11059.11	DUF2860	2	189	0.010582010582010581
OG0001285	PF08450.15	SGL	187	187	1
OG0001286	PF01565.26	FAD_binding_4	182	187	0.9732620320855615
OG0001286	PF02913.22	FAD-oxidase_C	4	187	0.0213903743315508
OG0001287	PF13640.9	2OG-FeII_Oxy_3	162	185	0.8756756756756757
OG0001287	PF13661.9	2OG-FeII_Oxy_4	2	185	0.010810810810810811
OG0001288	PF02634.18	FdhD-NarQ	185	185	1
OG0001289	PF12804.10	NTP_transf_3	184	185	0.9945945945945946
OG0001290	PF05118.18	Asp_Arg_Hydrox	183	183	1
OG0001291	PF01794.22	Ferric_reduct	180	183	0.9836065573770492
OG0001292	PF04350.16	PilO	5	183	0.0273224043715847
OG0001293	PF07963.15	N_methyl	78	183	0.4262295081967213
OG0001294	PF03446.18	NAD_binding_2	179	182	0.9835164835164835
OG0001294	PF14833.9	NAD_binding_11	182	182	1
OG0001295	PF00174.22	Oxidored_molyb	182	182	1
OG0001296	PF00534.23	Glycos_transf_1	4	181	0.022099447513812154
OG0001296	PF00733.24	Asn_synthase	1	181	0.0055248618784530384
OG0001296	PF00977.24	His_biosynth	1	181	0.0055248618784530384
OG0001296	PF01171.23	ATP_bind_3	2	181	0.011049723756906077
OG0001296	PF02540.20	NAD_synthase	4	181	0.022099447513812154
OG0001296	PF13522.9	GATase_6	6	181	0.03314917127071823
OG0001297	PF09347.13	DUF1989	180	181	0.994475138121547
OG0001298	PF00383.26	dCMP_cyt_deam_1	144	180	0.8
OG0001298	PF14437.9	MafB19-deam	36	180	0.2
OG0001299	PF03171.23	2OG-FeII_Oxy	177	179	0.9888268156424581
OG0001299	PF14226.9	DIOX_N	175	179	0.9776536312849162
OG0001300	PF00908.20	dTDP_sugar_isom	177	178	0.9943820224719101
OG0001301	PF09360.13	zf-CDGSH	178	178	1
OG0001302	PF01717.21	Meth_synt_2	176	177	0.9943502824858758
OG0001302	PF08267.15	Meth_synt_1	15	177	0.0847457627118644
OG0001303	PF00583.28	Acetyltransf_1	35	177	0.1977401129943503
OG0001303	PF13508.10	Acetyltransf_7	66	177	0.3728813559322034
OG0001303	PF13673.10	Acetyltransf_10	76	177	0.4293785310734463
OG0001304	PF00034.24	Cytochrom_C	33	177	0.1864406779661017
OG0001304	PF13442.9	Cytochrome_CBB3	143	177	0.807909604519774
OG0001305	PF01041.20	DegT_DnrJ_EryC1	175	175	1
OG0001305	PF04321.20	RmlD_sub_bind	5	175	0.02857142857142857
OG0001306	PF00557.27	Peptidase_M24	175	175	1
OG0001307	PF06808.15	DctM	174	174	1
OG0001308	PF00892.23	EamA	167	174	0.9597701149425287
OG0001309	PF14393.9	DUF4422	170	173	0.9826589595375722
OG0001310	PF00576.24	Transthyretin	173	173	1
OG0001311	PF03747.17	ADP_ribosyl_GH	171	173	0.9884393063583815
OG0001312	PF06108.15	DUF952	171	171	1
OG0001313	PF07345.14	DUF1476	171	171	1
OG0001314	PF13664.9	DUF4149	170	170	1
OG0001318	PF07963.15	N_methyl	1	168	0.005952380952380952
OG0001318	PF13778.9	DUF4174	40	168	0.23809523809523808
OG0001319	PF01073.22	3Beta_HSD	2	164	0.012195121951219513
OG0001319	PF01370.24	Epimerase	79	164	0.4817073170731707
OG0001319	PF04321.20	RmlD_sub_bind	2	164	0.012195121951219513
OG0001319	PF08241.15	Methyltransf_11	1	164	0.006097560975609756
OG0001319	PF08421.14	Methyltransf_13	128	164	0.7804878048780488
OG0001319	PF08484.14	Methyltransf_14	145	164	0.8841463414634146
OG0001319	PF13489.9	Methyltransf_23	147	164	0.8963414634146342
OG0001319	PF13649.9	Methyltransf_25	1	164	0.006097560975609756
OG0001319	PF13847.9	Methyltransf_31	2	164	0.012195121951219513
OG0001320	PF01315.25	Ald_Xan_dh_C	148	164	0.9024390243902439
OG0001320	PF02738.21	MoCoBD_1	150	164	0.9146341463414634
OG0001320	PF20256.1	MoCoBD_2	162	164	0.9878048780487805
OG0001321	PF08925.14	DUF1907	163	163	1
OG0001322	PF04828.17	GFA	163	163	1
OG0001323	PF05292.14	MCD	161	163	0.9877300613496932
OG0001323	PF17408.5	MCD_N	159	163	0.9754601226993865
OG0001325	PF01266.27	DAO	161	162	0.9938271604938271
OG0001326	PF00487.27	FA_desaturase	160	160	1
OG0001328	PF00441.27	Acyl-CoA_dh_1	159	160	0.99375
OG0001328	PF02770.22	Acyl-CoA_dh_M	139	160	0.86875
OG0001328	PF02771.19	Acyl-CoA_dh_N	155	160	0.96875
OG0001330	PF08811.14	DUF1800	159	159	1
OG0001331	PF00515.31	TPR_1	72	158	0.45569620253164556
OG0001331	PF01075.20	Glyco_transf_9	34	158	0.21518987341772153
OG0001331	PF07719.20	TPR_2	1	158	0.006329113924050633
OG0001331	PF12895.10	ANAPC3	6	158	0.0379746835443038
OG0001331	PF13174.9	TPR_6	1	158	0.006329113924050633
OG0001331	PF13176.9	TPR_7	3	158	0.0189873417721519
OG0001331	PF13181.9	TPR_8	83	158	0.5253164556962026
OG0001331	PF13414.9	TPR_11	10	158	0.06329113924050633
OG0001331	PF13424.9	TPR_12	2	158	0.012658227848101266
OG0001331	PF13431.9	TPR_17	38	158	0.24050632911392406
